# Time, Reward, Height, Motor1Pos, Motor1Vel, Motor2Pos, Motor2Vel
0.000000000000000000e+00,5.010290000000015009e-01,2.505145000000007505e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.010290000000015009e-01,2.505145000000007505e-01,-2.399825261523676895e-02,-5.759580627656824880e+00,2.399827721492202998e-02,5.759586531581287083e+00
2.000000000000000000e+00,5.016418412544143557e-01,2.508209206272071778e-01,-4.799650375840527894e-02,-5.759580274360442509e+00,4.799655442984405995e-02,5.759586531581287083e+00
3.000000000000000000e+00,5.019918439745625349e-01,2.509959219872812675e-01,-7.199474752577343650e-02,-5.759578504168358037e+00,7.199483164476608299e-02,5.759586531581287083e+00
4.000000000000000000e+00,5.020778945388228998e-01,2.510389472694114499e-01,-9.599299143534099910e-02,-5.759578538296214134e+00,9.599310885968811990e-02,5.759586531581287083e+00
5.000000000000000000e+00,5.018966583202686405e-01,2.509483291601343202e-01,-1.199912389112070266e-01,-5.759579394207845482e+00,1.199913860746101568e-01,5.759586531581287083e+00
6.000000000000000000e+00,5.014429405427913711e-01,2.507214702713956855e-01,-1.439894955588840175e-01,-5.759581595442477386e+00,1.439896632895321937e-01,5.759586531581287083e+00
7.000000000000000000e+00,2.503548830892304289e-01,2.503548830892304289e-01,-1.679877727738060544e-01,-5.759586531581287083e+00,1.679879405044542307e-01,5.759586531581287083e+00
8.000000000000000000e+00,2.503953512890158550e-01,2.503953512890158550e-01,-1.919860499887280914e-01,-5.759586531581287083e+00,1.919862177193762676e-01,5.759586531581287083e+00
9.000000000000000000e+00,2.508160925144774511e-01,2.508160925144774511e-01,-2.159843272036501283e-01,-5.759586531581287083e+00,2.159844949342983045e-01,5.759586531581287083e+00
1.000000000000000000e+01,2.516015057019410084e-01,2.516015057019410084e-01,-2.399826044185721652e-01,-5.759586531581287083e+00,2.399827721492203414e-01,5.759586531581287083e+00
1.100000000000000000e+01,2.527411289749774692e-01,2.527411289749774692e-01,-2.639808816334942021e-01,-5.759586531581287083e+00,2.639810493641423506e-01,5.759586531581287083e+00
1.200000000000000000e+01,2.542146491961291832e-01,2.542146491961291832e-01,-2.879791588484162390e-01,-5.759586531581287083e+00,2.879793265790643875e-01,5.759586531581287083e+00
1.300000000000000000e+01,2.559904364481339067e-01,2.559904364481339067e-01,-3.115411205234044911e-01,-5.654870801997181395e+00,3.115412714809878136e-01,5.654866776461626721e+00
1.400000000000000000e+01,2.580380368211988573e-01,2.580380368211988573e-01,-3.327468860308939180e-01,-5.089383721797463345e+00,2.875429942660657767e-01,-5.759586531581287083e+00
1.500000000000000000e+01,2.601225100679334101e-01,2.601225100679334101e-01,-3.518320749876344133e-01,-4.580445349617717099e+00,2.635447170511437398e-01,-5.759586531581287083e+00
1.600000000000000000e+01,2.624796942198854288e-01,2.624796942198854288e-01,-3.690087450487008480e-01,-4.122400814655946100e+00,2.395464398362217029e-01,-5.759586531581287083e+00
1.700000000000000000e+01,2.647284164139416252e-01,2.647284164139416252e-01,-3.844677481036606337e-01,-3.710160733190351223e+00,2.155481626212996660e-01,-5.759586531581287083e+00
1.800000000000000000e+01,5.337154331398874518e-01,2.668577165699437259e-01,-3.983808674341904332e-01,-3.339148639327157664e+00,1.915498854063776291e-01,-5.759586531581287083e+00
1.900000000000000000e+01,5.377049298011955525e-01,2.688524649005977762e-01,-4.109026719143791806e-01,-3.005233075245297591e+00,1.675516081914555921e-01,-5.759586531581287083e+00
2.000000000000000000e+01,5.413888578536114604e-01,2.706944289268057302e-01,-4.221723096675759623e-01,-2.704713060767229837e+00,1.435533309765335552e-01,-5.759586531581287083e+00
2.100000000000000000e+01,5.447265244477260682e-01,2.723632622238630341e-01,-4.323149831855502834e-01,-2.434241644313841046e+00,1.195550537616115183e-01,-5.759586531581287083e+00
2.200000000000000000e+01,5.476859022854863035e-01,2.738429511427431517e-01,-4.414433833918716688e-01,-2.190816049517128050e+00,9.555677654668948140e-02,-5.759586531581287083e+00
2.300000000000000000e+01,5.502751203893943011e-01,2.751375601946971505e-01,-4.496589556171721180e-01,-1.971737334072102943e+00,7.155849933176744448e-02,-5.759586531581287083e+00
2.400000000000000000e+01,5.525020113444397696e-01,2.762510056722198848e-01,-4.570529627561381036e-01,-1.774561713351832992e+00,4.756022211684541451e-02,-5.759586531581287083e+00
2.500000000000000000e+01,5.543669470384567921e-01,2.771834735192283961e-01,-4.637075189140093534e-01,-1.597093477889104607e+00,2.356194490192338453e-02,-5.759586531581287083e+00
2.600000000000000000e+01,5.558665066904633356e-01,2.779332533452316678e-01,-4.696966164694050816e-01,-1.437383413294976098e+00,4.756022211684540757e-02,5.759586531581284419e+00
2.700000000000000000e+01,5.575332014836599237e-01,2.787666007418299619e-01,-4.629453915974278688e-01,1.620293969274531065e+00,2.356194490192337759e-02,-5.759586531581287083e+00
2.800000000000000000e+01,5.581719116757536403e-01,2.790859558378768202e-01,-4.389471143825058319e-01,5.759586531581287083e+00,4.756022211684540757e-02,5.759586531581286195e+00
2.900000000000000000e+01,5.587275001638067895e-01,2.793637500819033948e-01,-4.149488371675837950e-01,5.759586531581287083e+00,2.356205522378731002e-02,-5.759560054333943135e+00
3.000000000000000000e+01,5.583982660542540222e-01,2.791991330271270111e-01,-3.909505599526617581e-01,5.759586531581287083e+00,4.756033243870933652e-02,5.759586531581286195e+00
3.100000000000000000e+01,5.582014446826418785e-01,2.791007223413209393e-01,-3.669523187574996181e-01,5.759577886838919802e+00,2.356205522378730655e-02,-5.759586531581287083e+00
3.200000000000000000e+01,5.570986541749928245e-01,2.785493270874964122e-01,-3.429540415425775812e-01,5.759586531581287083e+00,4.756033243870933652e-02,5.759586531581287083e+00
3.300000000000000000e+01,5.561188353656950634e-01,2.780594176828475317e-01,-3.189557898676464998e-01,5.759580401983458664e+00,2.356205522378730655e-02,-5.759586531581287083e+00
3.400000000000000000e+01,5.542126281768550156e-01,2.771063140884275078e-01,-2.949575126527244628e-01,5.759586531581287083e+00,4.756033243870932958e-02,5.759586531581284419e+00
3.500000000000000000e+01,5.524134629650636619e-01,2.762067314825318309e-01,-2.709592354378024259e-01,5.759586531581287083e+00,2.356216561099936865e-02,-5.759560038650390901e+00
3.600000000000000000e+01,5.496686491290745380e-01,2.748343245645372690e-01,-2.469609847494662891e-01,5.759580165200672397e+00,4.756044282592139516e-02,5.759586531581287083e+00
3.700000000000000000e+01,5.470144576546971393e-01,2.735072288273485697e-01,-2.229627326132251897e-01,5.759580512697863419e+00,2.356216561099937212e-02,-5.759586531581285307e+00
3.800000000000000000e+01,5.434623010154393530e-01,2.717311505077196765e-01,-1.989644553983031527e-01,5.759586531581287083e+00,4.756044282592140210e-02,5.759586531581287083e+00
3.900000000000000000e+01,5.401159857541842912e-01,2.700579928770921456e-01,-1.749662154573363437e-01,5.759577585832032831e+00,2.356216561099937212e-02,-5.759586531581287083e+00
4.000000000000000000e+01,5.358853989492329273e-01,2.679426994746164636e-01,-1.509679382424143068e-01,5.759586531581287083e+00,4.756044282592139516e-02,5.759586531581286195e+00
4.100000000000000000e+01,5.317836338815100650e-01,2.658918169407550325e-01,-1.269696610274922699e-01,5.759586531581287083e+00,2.356216561099937212e-02,-5.759586531581285307e+00
4.200000000000000000e+01,5.267991812603063373e-01,2.633995906301531686e-01,-1.029713838125702330e-01,5.759586531581287083e+00,4.756044282592139516e-02,5.759586531581286195e+00
4.300000000000000000e+01,5.219463889847552052e-01,2.609731944923776026e-01,-7.897310659764819607e-02,5.759586531581287083e+00,2.356227429358472708e-02,-5.759560447760800450e+00
4.400000000000000000e+01,5.160889405223593185e-01,2.580444702611796592e-01,-1.029713508431263913e-01,-5.759578618914766857e+00,4.756055150850675706e-02,5.759586531581287083e+00
4.500000000000000000e+01,5.115556218573674707e-01,2.557778109286837354e-01,-1.269695996561042428e-01,-5.759579715114683474e+00,7.155882872342878009e-02,5.759586531581287083e+00
4.600000000000000000e+01,5.067449407035853337e-01,2.533724703517926669e-01,-1.509678526578650259e-01,-5.759580720422588840e+00,9.555710593835081701e-02,5.759586531581287083e+00
4.700000000000000000e+01,5.016545447685891723e-01,2.508272723842945862e-01,-1.749661039692969322e-01,-5.759580314743656615e+00,1.195553831532728539e-01,5.759586531581287083e+00
